feature,rank,other_feature,corr
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_GENERALIZATION_OF_3RD_PERSON_–S_TO_ALL_PERSONS,4,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_INVARIANT_PRESENT_TENSE_FORMS_DUE_TO_GENERALIZATION_OF_3RD_PERSON_–S_TO_ALL_PERSONS,5,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,1,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,2,S_BE_SAT/STOOD_WITH_PROGRESSIVE_MEANING,0.1875
S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,3,S_BE_AS_PERFECT_AUXILIARY,0.1875
S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,4,S_RELATIVIZER_AT,0.1875
S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,5,S_COMPLETIVE/PERFECT_HAVE/BE_+_DONE_+_PAST_PARTICIPLE,0.1875
S_VARIANT_FORMS_OF_DUMMY_SUBJECT_THERE_IN_EXISTENTIAL_CLAUSES,1,S_NORTHERN_SUBJECT_RULE,0.1875
S_VARIANT_FORMS_OF_DUMMY_SUBJECT_THERE_IN_EXISTENTIAL_CLAUSES,2,S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,0.1875
S_VARIANT_FORMS_OF_DUMMY_SUBJECT_THERE_IN_EXISTENTIAL_CLAUSES,3,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_VARIANT_FORMS_OF_DUMMY_SUBJECT_THERE_IN_EXISTENTIAL_CLAUSES,4,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_VARIANT_FORMS_OF_DUMMY_SUBJECT_THERE_IN_EXISTENTIAL_CLAUSES,5,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,1,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,2,S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,3,S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,4,S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,5,S_CLAUSE-FINAL_BUT_=_ʼREALLYʼ,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_GONNA,1,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_GONNA,2,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_GONNA,3,S_DOUBLY_FILLED_COMP-POSITION_WITH_WH-WORDS,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_GONNA,4,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_DELETION_OF_AUXILIARY_BE:_BEFORE_GONNA,5,S_NO_MORE/NOMO_AS_NEGATIVE_EXISTENTIAL_MARKER,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_NPS,1,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_NPS,2,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_NPS,3,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_NPS,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_NPS,5,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,1,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,2,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,3,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,5,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_LOCATIVES,1,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_LOCATIVES,2,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_LOCATIVES,3,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_LOCATIVES,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DELETION_OF_COPULA_BE:_BEFORE_LOCATIVES,5,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_DELETION_OF_AUXILIARY_HAVE,1,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_DELETION_OF_AUXILIARY_HAVE,2,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
S_DELETION_OF_AUXILIARY_HAVE,3,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_DELETION_OF_AUXILIARY_HAVE,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DELETION_OF_AUXILIARY_HAVE,5,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_WAS/WERE_GENERALIZATION,1,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_WAS/WERE_GENERALIZATION,2,S_NORTHERN_SUBJECT_RULE,0.1875
S_WAS/WERE_GENERALIZATION,3,S_RELATIVIZER_AS,0.1875
S_WAS/WERE_GENERALIZATION,4,S_AMNʼT_IN_TAG_QUESTIONS,0.1875
S_WAS/WERE_GENERALIZATION,5,S_BE_SAT/STOOD_WITH_PROGRESSIVE_MEANING,0.1875
S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,1,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,2,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_UNMARKED_FORMS,0.1875
S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,3,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,4,S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,0.1875
S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,5,S_NORTHERN_SUBJECT_RULE,0.1875
S_AGREEMENT_SENSITIVE_TO_POSITION_OF_SUBJECT,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_AGREEMENT_SENSITIVE_TO_POSITION_OF_SUBJECT,2,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_PAST_TENSE_REPLACING_THE_PAST_PARTICIPLE,0.1875
S_AGREEMENT_SENSITIVE_TO_POSITION_OF_SUBJECT,3,M_ZERO_PAST_TENSE_FORMS_OF_REGULAR_VERBS,0.1875
S_AGREEMENT_SENSITIVE_TO_POSITION_OF_SUBJECT,4,S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,0.1875
S_AGREEMENT_SENSITIVE_TO_POSITION_OF_SUBJECT,5,M_USE_OF_GOTTEN_AND_GOT_WITH_DISTINCT_MEANINGS_(DYNAMIC_VS._STATIC),0.1875
S_NORTHERN_SUBJECT_RULE,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_NORTHERN_SUBJECT_RULE,2,M_A-PREFIXING_ON_ING-FORMS,0.1875
S_NORTHERN_SUBJECT_RULE,3,M_A-PREFIXING_ON_ELEMENTS_OTHER_THAN_ING-FORMS,0.1875
S_NORTHERN_SUBJECT_RULE,4,M_SPECIAL_INFLECTED_FORMS_OF_BE,0.1875
S_NORTHERN_SUBJECT_RULE,5,S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,0.1875
S_INVARIANT_BE_WITH_NON-HABITUAL_FUNCTION,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_INVARIANT_BE_WITH_NON-HABITUAL_FUNCTION,2,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_INVARIANT_BE_WITH_NON-HABITUAL_FUNCTION,3,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_INVARIANT_BE_WITH_NON-HABITUAL_FUNCTION,4,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_INVARIANT_BE_WITH_NON-HABITUAL_FUNCTION,5,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_RELATIVIZER_THAT_OR_WHAT_IN_NON-RESTRICTIVE_CONTEXTS,1,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_RELATIVIZER_THAT_OR_WHAT_IN_NON-RESTRICTIVE_CONTEXTS,2,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_RELATIVIZER_THAT_OR_WHAT_IN_NON-RESTRICTIVE_CONTEXTS,3,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_RELATIVIZER_THAT_OR_WHAT_IN_NON-RESTRICTIVE_CONTEXTS,4,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_RELATIVIZER_THAT_OR_WHAT_IN_NON-RESTRICTIVE_CONTEXTS,5,S_CLAUSE-FINAL_BUT_=_ʼREALLYʼ,0.1875
S_WHICH_FOR_‘WHO’,1,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_WHICH_FOR_‘WHO’,2,S_CLAUSE-FINAL_BUT_=_ʼREALLYʼ,0.1875
S_WHICH_FOR_‘WHO’,3,S_MYSELF/MESELF_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_WHICH_FOR_‘WHO’,4,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_WHICH_FOR_‘WHO’,5,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_RELATIVIZER_AS,1,S_WIDER_RANGE_OF_USES_OF_PROGRESSIVE_BE_+_V-ING_THAN_IN_STE:_EXTENSION_TO_STATIVE_VERBS,0.1875
S_RELATIVIZER_AS,2,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_REGULARIZATION_OF_IRREGULAR_VERB_PARADIGMS,0.1875
S_RELATIVIZER_AS,3,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_UNMARKED_FORMS,0.1875
S_RELATIVIZER_AS,4,S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,0.1875
S_RELATIVIZER_AS,5,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_PAST_PARTICIPLE_REPLACING_THE_PAST_TENSE_FORM,0.1875
S_RELATIVIZER_AT,1,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_RELATIVIZER_AT,2,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_RELATIVIZER_AT,3,S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,0.1875
S_RELATIVIZER_AT,4,M_REGULARIZATION_OF_PLURAL_FORMATION:_EXTENSION_OF_-S_TO_STE_IRREGULAR_PLURALS,0.1875
S_RELATIVIZER_AT,5,M_ASSOCIATIVE_PLURAL_MARKED_BY_POSTPOSED_AND_THEM/THEM_ALL/DEM,0.1875
S_RELATIVIZER_WHERE_OR_A_FORM_DERIVED_FROM_WHERE,1,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_RELATIVIZER_WHERE_OR_A_FORM_DERIVED_FROM_WHERE,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_RELATIVIZER_WHERE_OR_A_FORM_DERIVED_FROM_WHERE,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_RELATIVIZER_WHERE_OR_A_FORM_DERIVED_FROM_WHERE,4,S_SVO,0
S_RELATIVIZER_WHERE_OR_A_FORM_DERIVED_FROM_WHERE,5,S_GIVE_SERIAL,0
S_RELATIVIZER_WHAT_OR_A_FORM_DERIVED_FROM_WHAT,1,S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,0.1875
S_RELATIVIZER_WHAT_OR_A_FORM_DERIVED_FROM_WHAT,2,S_AINʼT_AS_GENERIC_NEGATOR_BEFORE_A_MAIN_VERB,0.1875
S_RELATIVIZER_WHAT_OR_A_FORM_DERIVED_FROM_WHAT,3,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_RELATIVIZER_WHAT_OR_A_FORM_DERIVED_FROM_WHAT,4,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_RELATIVIZER_WHAT_OR_A_FORM_DERIVED_FROM_WHAT,5,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_RELATIVIZER_DOUBLING,1,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_RELATIVIZER_DOUBLING,2,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_RELATIVIZER_DOUBLING,3,S_LIKE_AS_A_FOCUSSING_DEVICE,0.1875
S_RELATIVIZER_DOUBLING,4,M_ZERO_PAST_TENSE_FORMS_OF_REGULAR_VERBS,0.1875
S_RELATIVIZER_DOUBLING,5,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
"S_USE_OF_ANALYTIC_OR_CLITICIZED_THAT_HIS/THAT’S,_WHAT_HIS/WHAT’S,_AT’S,_WHO_HIS_INSTEAD_OF_WHOSE",1,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
"S_USE_OF_ANALYTIC_OR_CLITICIZED_THAT_HIS/THAT’S,_WHAT_HIS/WHAT’S,_AT’S,_WHO_HIS_INSTEAD_OF_WHOSE",2,S_RELATIVIZER_AS,0.1875
"S_USE_OF_ANALYTIC_OR_CLITICIZED_THAT_HIS/THAT’S,_WHAT_HIS/WHAT’S,_AT’S,_WHO_HIS_INSTEAD_OF_WHOSE",3,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
"S_USE_OF_ANALYTIC_OR_CLITICIZED_THAT_HIS/THAT’S,_WHAT_HIS/WHAT’S,_AT’S,_WHO_HIS_INSTEAD_OF_WHOSE",4,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
"S_USE_OF_ANALYTIC_OR_CLITICIZED_THAT_HIS/THAT’S,_WHAT_HIS/WHAT’S,_AT’S,_WHO_HIS_INSTEAD_OF_WHOSE",5,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_GAPPING/ZERO-RELATIVIZATION_IN_SUBJECT_POSITION,1,S_RELATIVIZER_AT,0.1875
S_GAPPING/ZERO-RELATIVIZATION_IN_SUBJECT_POSITION,2,S_SPECIAL_NEGATIVE_VERBS_IN_IMPERATIVES,0.1875
S_GAPPING/ZERO-RELATIVIZATION_IN_SUBJECT_POSITION,3,S_RELATIVIZER_AS,0.1875
S_GAPPING/ZERO-RELATIVIZATION_IN_SUBJECT_POSITION,4,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_GAPPING/ZERO-RELATIVIZATION_IN_SUBJECT_POSITION,5,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
S_RESUMPTIVE/SHADOW_PRONOUNS,1,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_RESUMPTIVE/SHADOW_PRONOUNS,2,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_RESUMPTIVE/SHADOW_PRONOUNS,3,S_NEGATIVE_BEFORE_VERB,0
S_RESUMPTIVE/SHADOW_PRONOUNS,4,S_TAKE_SERIAL,0
S_RESUMPTIVE/SHADOW_PRONOUNS,5,S_GIVE_SERIAL,0
S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,1,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,2,S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,0.1875
S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,3,S_DELETION_OF_COPULA_BE:_BEFORE_NPS,0.1875
S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,4,S_DELETION_OF_AUXILIARY_BE:_BEFORE_GONNA,0.1875
S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,5,S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,0.1875
S_CORRELATIVE_CONSTRUCTIONS,1,S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,0.1875
S_CORRELATIVE_CONSTRUCTIONS,2,S_“LINKING_RELATIVE_CLAUSES”,0.1875
S_CORRELATIVE_CONSTRUCTIONS,3,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_CORRELATIVE_CONSTRUCTIONS,4,M_WAS_FOR_CONDITIONAL_WERE,0.1875
S_CORRELATIVE_CONSTRUCTIONS,5,S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,0.1875
S_“LINKING_RELATIVE_CLAUSES”,1,S_NORTHERN_SUBJECT_RULE,0.1875
S_“LINKING_RELATIVE_CLAUSES”,2,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_“LINKING_RELATIVE_CLAUSES”,3,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_“LINKING_RELATIVE_CLAUSES”,4,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_“LINKING_RELATIVE_CLAUSES”,5,S_CORRELATIVE_CONSTRUCTIONS,0.1875
S_DELETION_OF_STRANDED_PREPOSITIONS_IN_RELATIVE_CLAUSES_(“PREPOSITION_CHOPPING”),1,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_DELETION_OF_STRANDED_PREPOSITIONS_IN_RELATIVE_CLAUSES_(“PREPOSITION_CHOPPING”),2,S_NORTHERN_SUBJECT_RULE,0.1875
S_DELETION_OF_STRANDED_PREPOSITIONS_IN_RELATIVE_CLAUSES_(“PREPOSITION_CHOPPING”),3,S_DOUBLY_FILLED_COMP-POSITION_WITH_WH-WORDS,0.1875
S_DELETION_OF_STRANDED_PREPOSITIONS_IN_RELATIVE_CLAUSES_(“PREPOSITION_CHOPPING”),4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DELETION_OF_STRANDED_PREPOSITIONS_IN_RELATIVE_CLAUSES_(“PREPOSITION_CHOPPING”),5,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,1,S_DELETION_OF_AUXILIARY_BE:_BEFORE_PROGRESSIVE,0.1875
S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,2,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,3,S_USE_OF_ZERO_ARTICLE_WHERE_STE_HAS_INDEFINITE_ARTICLE,0.1875
S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,4,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,5,S_DELETION_OF_STRANDED_PREPOSITIONS_IN_RELATIVE_CLAUSES_(“PREPOSITION_CHOPPING”),0.1875
S_SAY-BASED_COMPLEMENTIZERS,1,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_4_OR_MORE_VERBS,0.1875
S_SAY-BASED_COMPLEMENTIZERS,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_SAY-BASED_COMPLEMENTIZERS,3,M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,0.1875
S_SAY-BASED_COMPLEMENTIZERS,4,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_SAY-BASED_COMPLEMENTIZERS,5,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_FOR-BASED_COMPLEMENTIZERS,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_FOR-BASED_COMPLEMENTIZERS,2,M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,0.1875
S_FOR-BASED_COMPLEMENTIZERS,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_FOR-BASED_COMPLEMENTIZERS,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_FOR-BASED_COMPLEMENTIZERS,5,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_UNSPLIT_FOR_TO_IN_INFINITIVAL_PURPOSE_CLAUSES,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_UNSPLIT_FOR_TO_IN_INFINITIVAL_PURPOSE_CLAUSES,2,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_UNSPLIT_FOR_TO_IN_INFINITIVAL_PURPOSE_CLAUSES,3,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_UNSPLIT_FOR_TO_IN_INFINITIVAL_PURPOSE_CLAUSES,4,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_UNSPLIT_FOR_TO_IN_INFINITIVAL_PURPOSE_CLAUSES,5,S_RELATIVIZER_AT,0.1875
S_FOR_(TO)_AS_INFINITIVE_MARKER,1,S_NORTHERN_SUBJECT_RULE,0.1875
S_FOR_(TO)_AS_INFINITIVE_MARKER,2,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_FOR_(TO)_AS_INFINITIVE_MARKER,3,M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,0.1875
S_FOR_(TO)_AS_INFINITIVE_MARKER,4,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_FOR_(TO)_AS_INFINITIVE_MARKER,5,S_TAKE_SERIAL,0
S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,2,S_RELATIVIZER_AS,0.1875
S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,3,S_WHICH_FOR_‘WHO’,0.1875
S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,4,S_COMPARATIVES_AND_SUPERLATIVES_OF_PARTICIPLES,0.1875
S_AS_WHAT_/_THAN_WHAT_IN_COMPARATIVE_CLAUSES,5,S_CLAUSE-FINAL_BUT_=_ʼREALLYʼ,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_GET,1,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_GET,2,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_GET,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_GET,4,S_INVARIANT_TAG_CAN_OR_NOT?,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_GET,5,S_FRONTED_INVARIANT_TAG,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_HAVE,1,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_HAVE,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_HAVE,3,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_EXISTENTIALS_WITH_FORMS_OF_HAVE,4,S_SVO,0
S_EXISTENTIALS_WITH_FORMS_OF_HAVE,5,S_COPULA_PRED_ADJ,0
S_SUBSTITUTION_OF_THAT-CLAUSE_FOR_INFINITIVAL_SUBCLAUSE,1,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_SUBSTITUTION_OF_THAT-CLAUSE_FOR_INFINITIVAL_SUBCLAUSE,2,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_SUBSTITUTION_OF_THAT-CLAUSE_FOR_INFINITIVAL_SUBCLAUSE,3,S_SVO,0
